Plate,Well,Characteristics [Organism 1],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism 2],Term Source 2 REF,Term Source 2 Accession,Characteristics [Cell Line],Term Source 3 REF,Term Source 3 Accession,Compound Identifier,Compound Name,Compound SMILES,Compound IUPAC Name,Compound PubChem CID,Compound PubChem URL,Compound Unichem URL,Compound Broad Identifier,Control Type,Channels,Compound Concentration (microMolar),Percentage Inhibition (DPC),Cells - Number of Objects,Hit Compound (over 75% activity),Phenoptye Annotation Level
ESP0025947,A3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_A71033472,fendiline,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,"3,3-diphenyl-N-(1-phenylethyl)propan-1-amine",36687769,https://pubchem.ncbi.nlm.nih.gov/compound/36687769,https://www.ebi.ac.uk/unichem/rest/inchikey/NMKSAYKQLCHXDK-LJQANCHMSA-N,"BRD-A71033472-003-24-9,BRD-A71033472-003-23-9",,cell body,20,"-8,63",12133,yes,well level
ESP0025947,A4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K35936936,ACTB-1003,O=C(NC1=CC(C(F)(F)F)=CC=C1F)NC2=CC=C(C3=C4C(N)=NC=NN4C(CN5CCOCC5)=C3COC)C=C2F,"1-[4-[4-amino-6-(methoxymethyl)-7-(morpholinomethyl)pyrrolo[2,1-f][1,2,4]triazin-5-yl]-2-fluoro-phenyl]-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea",23653175,https://pubchem.ncbi.nlm.nih.gov/compound/23653175,https://www.ebi.ac.uk/unichem/rest/inchikey/GZPJCJKUZPUFAL-UHFFFAOYSA-N,"BRD-K35936936-001-01-6,BRD-K35936936-001-02-9",,cell body,20,"50,09",20914,yes,well level
ESP0025947,A5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K57027742,N-(2-chlorophenyl)-2-({(2E)-2-[1-(2-pyridinyl)ethylidene]hydrazino}carbothioyl)hydrazinecarbothioamide,Clc1ccccc1NC(=S)NNC(=S)NNC(=C)c1ccccn1,1-(2-chlorophenyl)-3-[[(E)-1-(2-pyridyl)ethylideneamino]carbamothioylamino]thiourea,3006985,https://pubchem.ncbi.nlm.nih.gov/compound/3006985,https://www.ebi.ac.uk/unichem/rest/inchikey/YYLKOELWSMRYHV-UHFFFAOYSA-N,BRD-K57027742-001-01-1,,cell body,20,"12,44",15283,yes,well level
ESP0025947,A6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K87941707,TP-003,FC1=C(C(C)(O)C)C=CN2C1=NC=C2C3=CC=C(F)C(C4=CC=C(F)C=C4C#N)=C3,"2',4-Difluoro-5'-[8-fluoro-7-(1-hydroxy-1-methylethyl)imidazo[1,2-a]-pyridin-3-yl]-[1,1'-biphenyl]-2-carbonitrile",10001434,https://pubchem.ncbi.nlm.nih.gov/compound/10001434,https://www.ebi.ac.uk/unichem/rest/inchikey/SJMMDWXJSSJHOQ-UHFFFAOYSA-N,"BRD-K87941707-001-02-9,BRD-K87941707-001-01-0",,cell body,20,"61,06",22554,yes,well level
ESP0025947,A7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K08657056,WAY-207024,CC(C)(C)C(C=C6)=CC=C6C(N5)=NC1=C5C(N(CC4)CCN4CC2=CC=C(N=CC=N3)C3=C2)=CC=C1,"6-[[4-[2-[4-(1,1-Dimethylethyl)phenyl]-1H-benzimidazol-7-yl]-i-piperazinyl]methyl]-quinoxaline dihydrochloride",11496610,https://pubchem.ncbi.nlm.nih.gov/compound/11496610,https://www.ebi.ac.uk/unichem/rest/inchikey/AVEVJMZJJJDOCI-UHFFFAOYSA-N,"BRD-K08657056-300-01-1,BRD-K08657056-300-02-9",,cell body,20,"70,98",24038,yes,well level
ESP0025947,A8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_A81177136,KN-62,O=C(N1CCN(C2=CC=CC=C2)CC1)[C@H](CC3=CC=C(C=C3)OS(=O)(C4=CC=CC5=C4C=CN=C5)=O)N(C)S(=O)(C6=CC=CC7=C6C=CN=C7)=O,[4-[(2S)-2-[5-isoquinolylsulfonyl(methyl)amino]-3-oxo-3-(4-phenylpiperazin-1-yl)propyl]phenyl] isoquinoline-5-sulfonate,5312126,https://pubchem.ncbi.nlm.nih.gov/compound/5312126,https://www.ebi.ac.uk/unichem/rest/inchikey/RJVLFQBBRSMWHX-DHUJRADRSA-N,BRD-A81177136-001-12-7,,cell body,20,"27,84",17587,yes,well level
ESP0025947,A9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_A86083681,Thiostrepton,O=C([C@@H](NC(C(NC([C@@H](NC(C(NC(C=C1)C2([H])O)[C@@H](C)CC)=O)C)=O)=C)=O)C)N[C@](C3=NC(C(NC(C(N/C(C4=N[C@]5([H])CS4)=C\C)=O)[C@H](O)C)=O)=CS3)(CCC(C6=NC(C(NC(C(NC(C(N)=O)=C)=O)=C)=O)=CS6)=N7)[C@@]7([H])C8=CSC([C@@]([C@H](OC(C9=CC([C@@H](O)C)=C1C2=N9)=O)C)([H])NC(C%10=CSC([C@](NC5=O)([H])[C@](C)(O)[C@H](O)C)=N%10)=O)=N8,,92044441,https://pubchem.ncbi.nlm.nih.gov/compound/92044441,https://www.ebi.ac.uk/unichem/rest/inchikey/NSFFHOGKXHRQEW-HYHNWAPVSA-N,,,cell body,20,"-47,4",6335,yes,well level
ESP0025947,A10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K67915505,NVP-HSP990,CC1=C2C(C[C@H](C3=C(C4=NC(OC)=CC=C4)C=C(F)C=C3)NC2=O)=NC(N)=N1,"(7R)-2-amino-7-[4-fluoro-2-(6-methoxy-2-pyridyl)phenyl]-4-methyl-7,8-dihydro-6H-pyrido[4,3-d]pyrimidin-5-one",46216556,https://pubchem.ncbi.nlm.nih.gov/compound/46216556,https://www.ebi.ac.uk/unichem/rest/inchikey/WSMQUUGTQYPVPD-OAHLLOKOSA-N,BRD-K67915505-001-01-2,,cell body,20,"-31,57",8702,yes,well level
ESP0025947,A11,,,,,,,,,,,,,,,,,,positive,cell body,0,"-3,63",12880,,
ESP0025947,A12,,,,,,,,,,,,,,,,,,negative,cell body,0,"111,7",30128,,
ESP0025947,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K06496777,AT-1015,O=C(C5CCN(C=O)CC5)NCCN(CC3)CC/C3=C1C(C=CC=C4)=C4C=CC2=C\1C=CC=C2,"N-[2-[4-(5H-Dibenzo[a,d]cyclohepten-5-ylidene)-1-piperidinyl]ethyl]-1-formyl-4-piperidinecarboxamide hydrochloride",9805664,https://pubchem.ncbi.nlm.nih.gov/compound/9805664,https://www.ebi.ac.uk/unichem/rest/inchikey/BSPMYKLEFGUTSI-UHFFFAOYSA-N,"BRD-K06496777-003-02-9,BRD-K06496777-003-01-4",,cell body,63292,"6,02",14324,yes,well level
ESP0025947,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_A71033472,fendiline,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,"3,3-diphenyl-N-(1-phenylethyl)propan-1-amine",36687769,https://pubchem.ncbi.nlm.nih.gov/compound/36687769,https://www.ebi.ac.uk/unichem/rest/inchikey/NMKSAYKQLCHXDK-LJQANCHMSA-N,"BRD-A71033472-003-24-9,BRD-A71033472-003-23-9",,cell body,63292,"-29,98",8939,yes,well level
ESP0025947,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K35936936,ACTB-1003,O=C(NC1=CC(C(F)(F)F)=CC=C1F)NC2=CC=C(C3=C4C(N)=NC=NN4C(CN5CCOCC5)=C3COC)C=C2F,"1-[4-[4-amino-6-(methoxymethyl)-7-(morpholinomethyl)pyrrolo[2,1-f][1,2,4]triazin-5-yl]-2-fluoro-phenyl]-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea",23653175,https://pubchem.ncbi.nlm.nih.gov/compound/23653175,https://www.ebi.ac.uk/unichem/rest/inchikey/GZPJCJKUZPUFAL-UHFFFAOYSA-N,"BRD-K35936936-001-01-6,BRD-K35936936-001-02-9",,cell body,63292,"0,5",13498,yes,well level
ESP0025947,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K57027742,N-(2-chlorophenyl)-2-({(2E)-2-[1-(2-pyridinyl)ethylidene]hydrazino}carbothioyl)hydrazinecarbothioamide,Clc1ccccc1NC(=S)NNC(=S)NNC(=C)c1ccccn1,1-(2-chlorophenyl)-3-[[(E)-1-(2-pyridyl)ethylideneamino]carbamothioylamino]thiourea,3006985,https://pubchem.ncbi.nlm.nih.gov/compound/3006985,https://www.ebi.ac.uk/unichem/rest/inchikey/YYLKOELWSMRYHV-UHFFFAOYSA-N,BRD-K57027742-001-01-1,,cell body,63292,"21,18",16590,yes,well level
ESP0025947,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K87941707,TP-003,FC1=C(C(C)(O)C)C=CN2C1=NC=C2C3=CC=C(F)C(C4=CC=C(F)C=C4C#N)=C3,"2',4-Difluoro-5'-[8-fluoro-7-(1-hydroxy-1-methylethyl)imidazo[1,2-a]-pyridin-3-yl]-[1,1'-biphenyl]-2-carbonitrile",10001434,https://pubchem.ncbi.nlm.nih.gov/compound/10001434,https://www.ebi.ac.uk/unichem/rest/inchikey/SJMMDWXJSSJHOQ-UHFFFAOYSA-N,"BRD-K87941707-001-02-9,BRD-K87941707-001-01-0",,cell body,63292,"39,16",19279,yes,well level
ESP0025947,B7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K08657056,WAY-207024,CC(C)(C)C(C=C6)=CC=C6C(N5)=NC1=C5C(N(CC4)CCN4CC2=CC=C(N=CC=N3)C3=C2)=CC=C1,"6-[[4-[2-[4-(1,1-Dimethylethyl)phenyl]-1H-benzimidazol-7-yl]-i-piperazinyl]methyl]-quinoxaline dihydrochloride",11496610,https://pubchem.ncbi.nlm.nih.gov/compound/11496610,https://www.ebi.ac.uk/unichem/rest/inchikey/AVEVJMZJJJDOCI-UHFFFAOYSA-N,"BRD-K08657056-300-01-1,BRD-K08657056-300-02-9",,cell body,63292,"5,96",14315,yes,well level
ESP0025947,B8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_A81177136,KN-62,O=C(N1CCN(C2=CC=CC=C2)CC1)[C@H](CC3=CC=C(C=C3)OS(=O)(C4=CC=CC5=C4C=CN=C5)=O)N(C)S(=O)(C6=CC=CC7=C6C=CN=C7)=O,[4-[(2S)-2-[5-isoquinolylsulfonyl(methyl)amino]-3-oxo-3-(4-phenylpiperazin-1-yl)propyl]phenyl] isoquinoline-5-sulfonate,5312126,https://pubchem.ncbi.nlm.nih.gov/compound/5312126,https://www.ebi.ac.uk/unichem/rest/inchikey/RJVLFQBBRSMWHX-DHUJRADRSA-N,BRD-A81177136-001-12-7,,cell body,63292,"6,19",14349,yes,well level
ESP0025947,B9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_A86083681,Thiostrepton,O=C([C@@H](NC(C(NC([C@@H](NC(C(NC(C=C1)C2([H])O)[C@@H](C)CC)=O)C)=O)=C)=O)C)N[C@](C3=NC(C(NC(C(N/C(C4=N[C@]5([H])CS4)=C\C)=O)[C@H](O)C)=O)=CS3)(CCC(C6=NC(C(NC(C(NC(C(N)=O)=C)=O)=C)=O)=CS6)=N7)[C@@]7([H])C8=CSC([C@@]([C@H](OC(C9=CC([C@@H](O)C)=C1C2=N9)=O)C)([H])NC(C%10=CSC([C@](NC5=O)([H])[C@](C)(O)[C@H](O)C)=N%10)=O)=N8,,92044441,https://pubchem.ncbi.nlm.nih.gov/compound/92044441,https://www.ebi.ac.uk/unichem/rest/inchikey/NSFFHOGKXHRQEW-HYHNWAPVSA-N,,,cell body,63292,"2,41",13784,yes,well level
ESP0025947,B10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K67915505,NVP-HSP990,CC1=C2C(C[C@H](C3=C(C4=NC(OC)=CC=C4)C=C(F)C=C3)NC2=O)=NC(N)=N1,"(7R)-2-amino-7-[4-fluoro-2-(6-methoxy-2-pyridyl)phenyl]-4-methyl-7,8-dihydro-6H-pyrido[4,3-d]pyrimidin-5-one",46216556,https://pubchem.ncbi.nlm.nih.gov/compound/46216556,https://www.ebi.ac.uk/unichem/rest/inchikey/WSMQUUGTQYPVPD-OAHLLOKOSA-N,BRD-K67915505-001-01-2,,cell body,63292,"-33,1",8473,yes,well level
ESP0025947,B11,,,,,,,,,,,,,,,,,,positive,cell body,0,"-5,22",12643,,
ESP0025947,B12,,,,,,,,,,,,,,,,,,negative,cell body,0,"101,93",28667,,
ESP0025947,C2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K06496777,AT-1015,O=C(C5CCN(C=O)CC5)NCCN(CC3)CC/C3=C1C(C=CC=C4)=C4C=CC2=C\1C=CC=C2,"N-[2-[4-(5H-Dibenzo[a,d]cyclohepten-5-ylidene)-1-piperidinyl]ethyl]-1-formyl-4-piperidinecarboxamide hydrochloride",9805664,https://pubchem.ncbi.nlm.nih.gov/compound/9805664,https://www.ebi.ac.uk/unichem/rest/inchikey/BSPMYKLEFGUTSI-UHFFFAOYSA-N,"BRD-K06496777-003-02-9,BRD-K06496777-003-01-4",,cell body,20028,"7,98",14616,yes,well level
ESP0025947,C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_A71033472,fendiline,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,"3,3-diphenyl-N-(1-phenylethyl)propan-1-amine",36687769,https://pubchem.ncbi.nlm.nih.gov/compound/36687769,https://www.ebi.ac.uk/unichem/rest/inchikey/NMKSAYKQLCHXDK-LJQANCHMSA-N,"BRD-A71033472-003-24-9,BRD-A71033472-003-23-9",,cell body,20028,"-5,28",12633,yes,well level
ESP0025947,C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K35936936,ACTB-1003,O=C(NC1=CC(C(F)(F)F)=CC=C1F)NC2=CC=C(C3=C4C(N)=NC=NN4C(CN5CCOCC5)=C3COC)C=C2F,"1-[4-[4-amino-6-(methoxymethyl)-7-(morpholinomethyl)pyrrolo[2,1-f][1,2,4]triazin-5-yl]-2-fluoro-phenyl]-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea",23653175,https://pubchem.ncbi.nlm.nih.gov/compound/23653175,https://www.ebi.ac.uk/unichem/rest/inchikey/GZPJCJKUZPUFAL-UHFFFAOYSA-N,"BRD-K35936936-001-01-6,BRD-K35936936-001-02-9",,cell body,20028,"3,77",13987,yes,well level
ESP0025947,C5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K57027742,N-(2-chlorophenyl)-2-({(2E)-2-[1-(2-pyridinyl)ethylidene]hydrazino}carbothioyl)hydrazinecarbothioamide,Clc1ccccc1NC(=S)NNC(=S)NNC(=C)c1ccccn1,1-(2-chlorophenyl)-3-[[(E)-1-(2-pyridyl)ethylideneamino]carbamothioylamino]thiourea,3006985,https://pubchem.ncbi.nlm.nih.gov/compound/3006985,https://www.ebi.ac.uk/unichem/rest/inchikey/YYLKOELWSMRYHV-UHFFFAOYSA-N,BRD-K57027742-001-01-1,,cell body,20028,"28,17",17636,yes,well level
ESP0025947,C6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K87941707,TP-003,FC1=C(C(C)(O)C)C=CN2C1=NC=C2C3=CC=C(F)C(C4=CC=C(F)C=C4C#N)=C3,"2',4-Difluoro-5'-[8-fluoro-7-(1-hydroxy-1-methylethyl)imidazo[1,2-a]-pyridin-3-yl]-[1,1'-biphenyl]-2-carbonitrile",10001434,https://pubchem.ncbi.nlm.nih.gov/compound/10001434,https://www.ebi.ac.uk/unichem/rest/inchikey/SJMMDWXJSSJHOQ-UHFFFAOYSA-N,"BRD-K87941707-001-02-9,BRD-K87941707-001-01-0",,cell body,20028,"2,24",13758,yes,well level
ESP0025947,C7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K08657056,WAY-207024,CC(C)(C)C(C=C6)=CC=C6C(N5)=NC1=C5C(N(CC4)CCN4CC2=CC=C(N=CC=N3)C3=C2)=CC=C1,"6-[[4-[2-[4-(1,1-Dimethylethyl)phenyl]-1H-benzimidazol-7-yl]-i-piperazinyl]methyl]-quinoxaline dihydrochloride",11496610,https://pubchem.ncbi.nlm.nih.gov/compound/11496610,https://www.ebi.ac.uk/unichem/rest/inchikey/AVEVJMZJJJDOCI-UHFFFAOYSA-N,"BRD-K08657056-300-01-1,BRD-K08657056-300-02-9",,cell body,20028,"31,9",18193,yes,well level
ESP0025947,C8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_A81177136,KN-62,O=C(N1CCN(C2=CC=CC=C2)CC1)[C@H](CC3=CC=C(C=C3)OS(=O)(C4=CC=CC5=C4C=CN=C5)=O)N(C)S(=O)(C6=CC=CC7=C6C=CN=C7)=O,[4-[(2S)-2-[5-isoquinolylsulfonyl(methyl)amino]-3-oxo-3-(4-phenylpiperazin-1-yl)propyl]phenyl] isoquinoline-5-sulfonate,5312126,https://pubchem.ncbi.nlm.nih.gov/compound/5312126,https://www.ebi.ac.uk/unichem/rest/inchikey/RJVLFQBBRSMWHX-DHUJRADRSA-N,BRD-A81177136-001-12-7,,cell body,20028,"40,92",19542,yes,well level
ESP0025947,C9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_A86083681,Thiostrepton,O=C([C@@H](NC(C(NC([C@@H](NC(C(NC(C=C1)C2([H])O)[C@@H](C)CC)=O)C)=O)=C)=O)C)N[C@](C3=NC(C(NC(C(N/C(C4=N[C@]5([H])CS4)=C\C)=O)[C@H](O)C)=O)=CS3)(CCC(C6=NC(C(NC(C(NC(C(N)=O)=C)=O)=C)=O)=CS6)=N7)[C@@]7([H])C8=CSC([C@@]([C@H](OC(C9=CC([C@@H](O)C)=C1C2=N9)=O)C)([H])NC(C%10=CSC([C@](NC5=O)([H])[C@](C)(O)[C@H](O)C)=N%10)=O)=N8,,92044441,https://pubchem.ncbi.nlm.nih.gov/compound/92044441,https://www.ebi.ac.uk/unichem/rest/inchikey/NSFFHOGKXHRQEW-HYHNWAPVSA-N,,,cell body,20028,"-0,72",13315,yes,well level
ESP0025947,C10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K67915505,NVP-HSP990,CC1=C2C(C[C@H](C3=C(C4=NC(OC)=CC=C4)C=C(F)C=C3)NC2=O)=NC(N)=N1,"(7R)-2-amino-7-[4-fluoro-2-(6-methoxy-2-pyridyl)phenyl]-4-methyl-7,8-dihydro-6H-pyrido[4,3-d]pyrimidin-5-one",46216556,https://pubchem.ncbi.nlm.nih.gov/compound/46216556,https://www.ebi.ac.uk/unichem/rest/inchikey/WSMQUUGTQYPVPD-OAHLLOKOSA-N,BRD-K67915505-001-01-2,,cell body,20028,"-29,7",8981,yes,well level
ESP0025947,C11,,,,,,,,,,,,,,,,,,positive,cell body,0,"6,68",14422,,
ESP0025947,C12,,,,,,,,,,,,,,,,,,negative,cell body,0,"97,55",28011,,
ESP0025947,D2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K06496777,AT-1015,O=C(C5CCN(C=O)CC5)NCCN(CC3)CC/C3=C1C(C=CC=C4)=C4C=CC2=C\1C=CC=C2,"N-[2-[4-(5H-Dibenzo[a,d]cyclohepten-5-ylidene)-1-piperidinyl]ethyl]-1-formyl-4-piperidinecarboxamide hydrochloride",9805664,https://pubchem.ncbi.nlm.nih.gov/compound/9805664,https://www.ebi.ac.uk/unichem/rest/inchikey/BSPMYKLEFGUTSI-UHFFFAOYSA-N,"BRD-K06496777-003-02-9,BRD-K06496777-003-01-4",,cell body,"0,63382","3,05",13879,yes,well level
ESP0025947,D3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_A71033472,fendiline,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,"3,3-diphenyl-N-(1-phenylethyl)propan-1-amine",36687769,https://pubchem.ncbi.nlm.nih.gov/compound/36687769,https://www.ebi.ac.uk/unichem/rest/inchikey/NMKSAYKQLCHXDK-LJQANCHMSA-N,"BRD-A71033472-003-24-9,BRD-A71033472-003-23-9",,cell body,"0,63382","1,86",13701,yes,well level
ESP0025947,D4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K35936936,ACTB-1003,O=C(NC1=CC(C(F)(F)F)=CC=C1F)NC2=CC=C(C3=C4C(N)=NC=NN4C(CN5CCOCC5)=C3COC)C=C2F,"1-[4-[4-amino-6-(methoxymethyl)-7-(morpholinomethyl)pyrrolo[2,1-f][1,2,4]triazin-5-yl]-2-fluoro-phenyl]-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea",23653175,https://pubchem.ncbi.nlm.nih.gov/compound/23653175,https://www.ebi.ac.uk/unichem/rest/inchikey/GZPJCJKUZPUFAL-UHFFFAOYSA-N,"BRD-K35936936-001-01-6,BRD-K35936936-001-02-9",,cell body,"0,63382","0,6",13512,yes,well level
ESP0025947,D5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K57027742,N-(2-chlorophenyl)-2-({(2E)-2-[1-(2-pyridinyl)ethylidene]hydrazino}carbothioyl)hydrazinecarbothioamide,Clc1ccccc1NC(=S)NNC(=S)NNC(=C)c1ccccn1,1-(2-chlorophenyl)-3-[[(E)-1-(2-pyridyl)ethylideneamino]carbamothioylamino]thiourea,3006985,https://pubchem.ncbi.nlm.nih.gov/compound/3006985,https://www.ebi.ac.uk/unichem/rest/inchikey/YYLKOELWSMRYHV-UHFFFAOYSA-N,BRD-K57027742-001-01-1,,cell body,"0,63382","5,97",14316,yes,well level
ESP0025947,D6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K87941707,TP-003,FC1=C(C(C)(O)C)C=CN2C1=NC=C2C3=CC=C(F)C(C4=CC=C(F)C=C4C#N)=C3,"2',4-Difluoro-5'-[8-fluoro-7-(1-hydroxy-1-methylethyl)imidazo[1,2-a]-pyridin-3-yl]-[1,1'-biphenyl]-2-carbonitrile",10001434,https://pubchem.ncbi.nlm.nih.gov/compound/10001434,https://www.ebi.ac.uk/unichem/rest/inchikey/SJMMDWXJSSJHOQ-UHFFFAOYSA-N,"BRD-K87941707-001-02-9,BRD-K87941707-001-01-0",,cell body,"0,63382","7,03",14474,yes,well level
ESP0025947,D7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_K08657056,WAY-207024,CC(C)(C)C(C=C6)=CC=C6C(N5)=NC1=C5C(N(CC4)CCN4CC2=CC=C(N=CC=N3)C3=C2)=CC=C1,"6-[[4-[2-[4-(1,1-Dimethylethyl)phenyl]-1H-benzimidazol-7-yl]-i-piperazinyl]methyl]-quinoxaline dihydrochloride",11496610,https://pubchem.ncbi.nlm.nih.gov/compound/11496610,https://www.ebi.ac.uk/unichem/rest/inchikey/AVEVJMZJJJDOCI-UHFFFAOYSA-N,"BRD-K08657056-300-01-1,BRD-K08657056-300-02-9",,cell body,"0,63382","6,12",14338,yes,well level
ESP0025947,D8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Severe acute respiratory syndrome coronavirus 2,NCBITaxon,NCBITaxon_2697049,Caco-2,EFO,EFO_0001099,SPE_A81177136,KN-62,O=C(N1CCN(C2=CC=CC=C2)CC1)[C@H](CC3=CC=C(C=C3)OS(=O)(C4=CC=CC5=C4C=CN=C5)=O)N(C)S(=O)(C6=CC=CC7=C6C=CN=C7)=O,[4-[(2S)-2-[5-isoquinolylsulfonyl(methyl)amino]-3-oxo-3-(4-phenylpiperazin-1-yl)propyl]phenyl] isoquinoline-5-sulfonate,5312126,https://pubchem.ncbi.nlm.nih.gov/compound/5312126,https://www.ebi.ac.uk/unichem/rest/inchikey/RJVLFQBBRSMWHX-DHUJRADRSA-N,BRD-A81177136-001-12-7,,cell body,"0,63382","15,73",15775,yes,well level
